cmip6-id, cmip6-label, cmip6-type
cmip6.model.key_properties.conservation.fresh_water.atmos_ocean_interface, Model > Key Properties > Conservation > Fresh Water > Atmos Ocean Interface, property
cmip6.model.key_properties.conservation.fresh_water.atmos_land_interface, Model > Key Properties > Conservation > Fresh Water > Atmos Land Interface, property
cmip6.model.key_properties.conservation.fresh_water.atmos_sea-ice_interface, Model > Key Properties > Conservation > Fresh Water > Atmos Sea-ice Interface, property
cmip6.model.key_properties.conservation.fresh_water.ocean_seaice_interface, Model > Key Properties > Conservation > Fresh Water > Ocean Seaice Interface, property
cmip6.model.key_properties.conservation.fresh_water.runoff, Model > Key Properties > Conservation > Fresh Water > Runoff, property
cmip6.model.key_properties.conservation.fresh_water.iceberg_calving, Model > Key Properties > Conservation > Fresh Water > Iceberg Calving, property
cmip6.model.key_properties.conservation.fresh_water.endoreic_basins, Model > Key Properties > Conservation > Fresh Water > Endoreic Basins, property
cmip6.model.key_properties.conservation.fresh_water.snow_accumulation, Model > Key Properties > Conservation > Fresh Water > Snow Accumulation, property
cmip6.model.key_properties.conservation.salt.ocean_seaice_interface, Model > Key Properties > Conservation > Salt > Ocean Seaice Interface, property
cmip6.model.key_properties.conservation.momentum.momentum, Model > Key Properties > Conservation > Momentum > Momentum, property
, , 
cmip6.model.radiative_forcings.greenhouse_gases.CO2.provision, Model > Radiative Forcings > Greenhouse Gases > CO2 > Provision, property
cmip6.model.radiative_forcings.greenhouse_gases.CO2.additional_information, Model > Radiative Forcings > Greenhouse Gases > CO2 > Additional Information, property
cmip6.model.radiative_forcings.greenhouse_gases.CH4.provision, Model > Radiative Forcings > Greenhouse Gases > CH4 > Provision, property
cmip6.model.radiative_forcings.greenhouse_gases.CH4.additional_information, Model > Radiative Forcings > Greenhouse Gases > CH4 > Additional Information, property
cmip6.model.radiative_forcings.greenhouse_gases.N2O.provision, Model > Radiative Forcings > Greenhouse Gases > N2O > Provision, property
cmip6.model.radiative_forcings.greenhouse_gases.N2O.additional_information, Model > Radiative Forcings > Greenhouse Gases > N2O > Additional Information, property
cmip6.model.radiative_forcings.greenhouse_gases.tropospheric_O3.provision, Model > Radiative Forcings > Greenhouse Gases > Tropospheric O3 > Provision, property
cmip6.model.radiative_forcings.greenhouse_gases.tropospheric_O3.additional_information, Model > Radiative Forcings > Greenhouse Gases > Tropospheric O3 > Additional Information, property
cmip6.model.radiative_forcings.greenhouse_gases.stratospheric_O3.provision, Model > Radiative Forcings > Greenhouse Gases > Stratospheric O3 > Provision, property
cmip6.model.radiative_forcings.greenhouse_gases.stratospheric_O3.additional_information, Model > Radiative Forcings > Greenhouse Gases > Stratospheric O3 > Additional Information, property
cmip6.model.radiative_forcings.greenhouse_gases.CFC.provision, Model > Radiative Forcings > Greenhouse Gases > CFC > Provision, property
cmip6.model.radiative_forcings.greenhouse_gases.CFC.equivalence_concentration, Model > Radiative Forcings > Greenhouse Gases > CFC > Equivalence Concentration, property
cmip6.model.radiative_forcings.greenhouse_gases.CFC.additional_information, Model > Radiative Forcings > Greenhouse Gases > CFC > Additional Information, property
cmip6.model.radiative_forcings.aerosols.SO4.provision, Model > Radiative Forcings > Aerosols > SO4 > Provision, property
cmip6.model.radiative_forcings.aerosols.SO4.additional_information, Model > Radiative Forcings > Aerosols > SO4 > Additional Information, property
cmip6.model.radiative_forcings.aerosols.black_carbon.provision, Model > Radiative Forcings > Aerosols > Black Carbon > Provision, property
cmip6.model.radiative_forcings.aerosols.black_carbon.additional_information, Model > Radiative Forcings > Aerosols > Black Carbon > Additional Information, property
cmip6.model.radiative_forcings.aerosols.organic_carbon.provision, Model > Radiative Forcings > Aerosols > Organic Carbon > Provision, property
cmip6.model.radiative_forcings.aerosols.organic_carbon.additional_information, Model > Radiative Forcings > Aerosols > Organic Carbon > Additional Information, property
cmip6.model.radiative_forcings.aerosols.nitrate.provision, Model > Radiative Forcings > Aerosols > Nitrate > Provision, property
cmip6.model.radiative_forcings.aerosols.nitrate.additional_information, Model > Radiative Forcings > Aerosols > Nitrate > Additional Information, property
cmip6.model.radiative_forcings.aerosols.cloud_albedo_effect.provision, Model > Radiative Forcings > Aerosols > Cloud Albedo Effect > Provision, property
cmip6.model.radiative_forcings.aerosols.cloud_albedo_effect.aerosol_effect_on_ice_clouds, Model > Radiative Forcings > Aerosols > Cloud Albedo Effect > Aerosol Effect On Ice Clouds, property
cmip6.model.radiative_forcings.aerosols.cloud_albedo_effect.additional_information, Model > Radiative Forcings > Aerosols > Cloud Albedo Effect > Additional Information, property
cmip6.model.radiative_forcings.aerosols.cloud_lifetime_effect.provision, Model > Radiative Forcings > Aerosols > Cloud Lifetime Effect > Provision, property
cmip6.model.radiative_forcings.aerosols.cloud_lifetime_effect.aerosol_effect_on_ice_clouds, Model > Radiative Forcings > Aerosols > Cloud Lifetime Effect > Aerosol Effect On Ice Clouds, property
cmip6.model.radiative_forcings.aerosols.cloud_lifetime_effect.RFaci_from_sulfate_only, Model > Radiative Forcings > Aerosols > Cloud Lifetime Effect > RFaci From Sulfate Only, property
cmip6.model.radiative_forcings.aerosols.cloud_lifetime_effect.additional_information, Model > Radiative Forcings > Aerosols > Cloud Lifetime Effect > Additional Information, property
cmip6.model.radiative_forcings.aerosols.dust.provision, Model > Radiative Forcings > Aerosols > Dust > Provision, property
cmip6.model.radiative_forcings.aerosols.dust.additional_information, Model > Radiative Forcings > Aerosols > Dust > Additional Information, property
cmip6.model.radiative_forcings.aerosols.tropospheric_volcanic.provision, Model > Radiative Forcings > Aerosols > Tropospheric Volcanic > Provision, property
cmip6.model.radiative_forcings.aerosols.tropospheric_volcanic.historical_explosive_volcanic_aerosol_implementation, Model > Radiative Forcings > Aerosols > Tropospheric Volcanic > Historical Explosive Volcanic Aerosol Implementation, property
cmip6.model.radiative_forcings.aerosols.tropospheric_volcanic.future_explosive_volcanic_aerosol_implementation, Model > Radiative Forcings > Aerosols > Tropospheric Volcanic > Future Explosive Volcanic Aerosol Implementation, property
cmip6.model.radiative_forcings.aerosols.tropospheric_volcanic.additional_information, Model > Radiative Forcings > Aerosols > Tropospheric Volcanic > Additional Information, property
cmip6.model.radiative_forcings.aerosols.stratospheric_volcanic.provision, Model > Radiative Forcings > Aerosols > Stratospheric Volcanic > Provision, property
cmip6.model.radiative_forcings.aerosols.stratospheric_volcanic.historical_explosive_volcanic_aerosol_implementation, Model > Radiative Forcings > Aerosols > Stratospheric Volcanic > Historical Explosive Volcanic Aerosol Implementation, property
cmip6.model.radiative_forcings.aerosols.stratospheric_volcanic.future_explosive_volcanic_aerosol_implementation, Model > Radiative Forcings > Aerosols > Stratospheric Volcanic > Future Explosive Volcanic Aerosol Implementation, property
cmip6.model.radiative_forcings.aerosols.stratospheric_volcanic.additional_information, Model > Radiative Forcings > Aerosols > Stratospheric Volcanic > Additional Information, property
cmip6.model.radiative_forcings.aerosols.sea_salt.provision, Model > Radiative Forcings > Aerosols > Sea Salt > Provision, property
cmip6.model.radiative_forcings.aerosols.sea_salt.additional_information, Model > Radiative Forcings > Aerosols > Sea Salt > Additional Information, property
cmip6.model.radiative_forcings.other.land_use.provision, Model > Radiative Forcings > Other > Land Use > Provision, property
cmip6.model.radiative_forcings.other.land_use.crop_change_only, Model > Radiative Forcings > Other > Land Use > Crop Change Only, property
cmip6.model.radiative_forcings.other.land_use.additional_information, Model > Radiative Forcings > Other > Land Use > Additional Information, property
cmip6.model.radiative_forcings.other.solar.provision, Model > Radiative Forcings > Other > Solar > Provision, property
cmip6.model.radiative_forcings.other.solar.historical_orbital_parameters, Model > Radiative Forcings > Other > Solar > Historical Orbital Parameters, property
cmip6.model.radiative_forcings.other.solar.additional_information, Model > Radiative Forcings > Other > Solar > Additional Information, property
, , 
