cmip6-id, cmip6-label, cmip6-type
cmip6.land.vegetation.biogeography_description, Land > Vegetation > Biogeography Description, property
cmip6.land.vegetation.stomatal_resistance, Land > Vegetation > Stomatal Resistance, property
cmip6.land.vegetation.stomatal_resistance_description, Land > Vegetation > Stomatal Resistance Description, property
cmip6.land.vegetation.prognostic_variables, Land > Vegetation > Prognostic Variables, property
, , 
cmip6.land.energy_balance.tiling, Land > Energy Balance > Tiling, property
cmip6.land.energy_balance.number_of_surface_temperatures, Land > Energy Balance > Number Of Surface Temperatures, property
cmip6.land.energy_balance.evaporation, Land > Energy Balance > Evaporation, property
cmip6.land.energy_balance.processes, Land > Energy Balance > Processes, property
, , 
cmip6.land.carbon_cycle.tiling, Land > Carbon Cycle > Tiling, property
cmip6.land.carbon_cycle.time_step, Land > Carbon Cycle > Time Step, property
cmip6.land.carbon_cycle.anthropogenic_carbon, Land > Carbon Cycle > Anthropogenic Carbon, property
cmip6.land.carbon_cycle.prognostic_variables, Land > Carbon Cycle > Prognostic Variables, property
cmip6.land.carbon_cycle.vegetation.number_of_carbon_pools, Land > Carbon Cycle > Vegetation > Number Of Carbon Pools, property
cmip6.land.carbon_cycle.vegetation.carbon_pools, Land > Carbon Cycle > Vegetation > Carbon Pools, property
cmip6.land.carbon_cycle.vegetation.forest_stand_dynamics, Land > Carbon Cycle > Vegetation > Forest Stand Dynamics, property
cmip6.land.carbon_cycle.vegetation.photosynthesis.method, Land > Carbon Cycle > Vegetation > Photosynthesis > Method, property
cmip6.land.carbon_cycle.vegetation.autotrophic_respiration.maintainance_respiration, Land > Carbon Cycle > Vegetation > Autotrophic Respiration > Maintainance Respiration, property
cmip6.land.carbon_cycle.vegetation.autotrophic_respiration.growth_respiration, Land > Carbon Cycle > Vegetation > Autotrophic Respiration > Growth Respiration, property
cmip6.land.carbon_cycle.vegetation.allocation.method, Land > Carbon Cycle > Vegetation > Allocation > Method, property
cmip6.land.carbon_cycle.vegetation.allocation.allocation_bins, Land > Carbon Cycle > Vegetation > Allocation > Allocation Bins, property
cmip6.land.carbon_cycle.vegetation.allocation.allocation_fractions, Land > Carbon Cycle > Vegetation > Allocation > Allocation Fractions, property
cmip6.land.carbon_cycle.vegetation.phenology.method, Land > Carbon Cycle > Vegetation > Phenology > Method, property
cmip6.land.carbon_cycle.vegetation.mortality.method, Land > Carbon Cycle > Vegetation > Mortality > Method, property
cmip6.land.carbon_cycle.litter.number_of_carbon_pools, Land > Carbon Cycle > Litter > Number Of Carbon Pools, property
cmip6.land.carbon_cycle.litter.carbon_pools, Land > Carbon Cycle > Litter > Carbon Pools, property
cmip6.land.carbon_cycle.litter.decomposition, Land > Carbon Cycle > Litter > Decomposition, property
cmip6.land.carbon_cycle.litter.method, Land > Carbon Cycle > Litter > Method, property
cmip6.land.carbon_cycle.soil.number_of_carbon_pools, Land > Carbon Cycle > Soil > Number Of Carbon Pools, property
cmip6.land.carbon_cycle.soil.carbon_pools, Land > Carbon Cycle > Soil > Carbon Pools, property
cmip6.land.carbon_cycle.soil.decomposition, Land > Carbon Cycle > Soil > Decomposition, property
cmip6.land.carbon_cycle.soil.method, Land > Carbon Cycle > Soil > Method, property
cmip6.land.carbon_cycle.permafrost_carbon.is_permafrost_included, Land > Carbon Cycle > Permafrost Carbon > Is Permafrost Included, property
cmip6.land.carbon_cycle.permafrost_carbon.Emitted_greenhouse_gases, Land > Carbon Cycle > Permafrost Carbon > Emitted Greenhouse Gases, property
cmip6.land.carbon_cycle.permafrost_carbon.decomposition, Land > Carbon Cycle > Permafrost Carbon > Decomposition, property
cmip6.land.carbon_cycle.permafrost_carbon.impact_on_soil_properties, Land > Carbon Cycle > Permafrost Carbon > Impact On Soil Properties, property
, , 
cmip6.land.nitrogen_cycle.tiling, Land > Nitrogen Cycle > Tiling, property
cmip6.land.nitrogen_cycle.time_step, Land > Nitrogen Cycle > Time Step, property
cmip6.land.nitrogen_cycle.prognostic_variables, Land > Nitrogen Cycle > Prognostic Variables, property
, , 
cmip6.land.river_routing.tiling, Land > River Routing > Tiling, property
cmip6.land.river_routing.time_step, Land > River Routing > Time Step, property
cmip6.land.river_routing.grid_inherited_from_land_surface, Land > River Routing > Grid Inherited From Land Surface, property
cmip6.land.river_routing.grid_description, Land > River Routing > Grid Description, property
cmip6.land.river_routing.number_of_reservoirs, Land > River Routing > Number Of Reservoirs, property
cmip6.land.river_routing.water_re_evaporation, Land > River Routing > Water Re Evaporation, property
cmip6.land.river_routing.coupled_to_atmosphere, Land > River Routing > Coupled To Atmosphere, property
cmip6.land.river_routing.coupled_to_land, Land > River Routing > Coupled To Land, property
cmip6.land.river_routing.quantities_exchanged_with_atmosphere, Land > River Routing > Quantities Exchanged With Atmosphere, property
cmip6.land.river_routing.basin_flow_direction_map, Land > River Routing > Basin Flow Direction Map, property
cmip6.land.river_routing.flooding, Land > River Routing > Flooding, property
cmip6.land.river_routing.prognostic_variables, Land > River Routing > Prognostic Variables, property
cmip6.land.river_routing.oceanic_discharge.discharge_type, Land > River Routing > Oceanic Discharge > Discharge Type, property
cmip6.land.river_routing.oceanic_discharge.quantities_transported, Land > River Routing > Oceanic Discharge > Quantities Transported, property
, , 
cmip6.land.lakes.coupling_with_rivers, Land > Lakes > Coupling With Rivers, property
cmip6.land.lakes.time_step, Land > Lakes > Time Step, property
cmip6.land.lakes.quantities_exchanged_with_rivers, Land > Lakes > Quantities Exchanged With Rivers, property
cmip6.land.lakes.vertical_grid, Land > Lakes > Vertical Grid, property
cmip6.land.lakes.prognostic_variables, Land > Lakes > Prognostic Variables, property
cmip6.land.lakes.method.ice_treatment, Land > Lakes > Method > Ice Treatment, property
cmip6.land.lakes.method.albedo, Land > Lakes > Method > Albedo, property
cmip6.land.lakes.method.dynamics, Land > Lakes > Method > Dynamics, property
cmip6.land.lakes.method.dynamic_lake_extent, Land > Lakes > Method > Dynamic Lake Extent, property
cmip6.land.lakes.method.endorheic_basins, Land > Lakes > Method > Endorheic Basins, property
cmip6.land.lakes.wetlands.description, Land > Lakes > Wetlands > Description, property
, , 
