cmip6-id, cmip6-label, cmip6-type
cmip6.ocean.key_properties.resolution.number_of_vertical_levels, Ocean > Key Properties > Resolution > Number Of Vertical Levels, property
cmip6.ocean.key_properties.resolution.is_adaptive_grid, Ocean > Key Properties > Resolution > Is Adaptive Grid, property
cmip6.ocean.key_properties.resolution.thickness_level_1, Ocean > Key Properties > Resolution > Thickness Level 1, property
cmip6.ocean.key_properties.tuning_applied.description, Ocean > Key Properties > Tuning Applied > Description, property
cmip6.ocean.key_properties.tuning_applied.global_mean_metrics_used, Ocean > Key Properties > Tuning Applied > Global Mean Metrics Used, property
cmip6.ocean.key_properties.tuning_applied.regional_metrics_used, Ocean > Key Properties > Tuning Applied > Regional Metrics Used, property
cmip6.ocean.key_properties.tuning_applied.trend_metrics_used, Ocean > Key Properties > Tuning Applied > Trend Metrics Used, property
cmip6.ocean.key_properties.conservation.description, Ocean > Key Properties > Conservation > Description, property
cmip6.ocean.key_properties.conservation.scheme, Ocean > Key Properties > Conservation > Scheme, property
cmip6.ocean.key_properties.conservation.consistency_properties, Ocean > Key Properties > Conservation > Consistency Properties, property
cmip6.ocean.key_properties.conservation.corrected_conserved_prognostic_variables, Ocean > Key Properties > Conservation > Corrected Conserved Prognostic Variables, property
cmip6.ocean.key_properties.conservation.was_flux_correction_used, Ocean > Key Properties > Conservation > Was Flux Correction Used, property
, , 
cmip6.ocean.timestepping_framework.timestepping_attributes.time_step, Ocean > Timestepping Framework > Timestepping Attributes > Time Step, property
cmip6.ocean.timestepping_framework.timestepping_attributes.diurnal_cycle, Ocean > Timestepping Framework > Timestepping Attributes > Diurnal Cycle, property
cmip6.ocean.timestepping_framework.timestepping_tracers_scheme.tracers, Ocean > Timestepping Framework > Timestepping Tracers Scheme > Tracers, property
cmip6.ocean.timestepping_framework.barotropic_solver_scheme.barotropic_solver, Ocean > Timestepping Framework > Barotropic Solver Scheme > Barotropic Solver, property
cmip6.ocean.timestepping_framework.barotropic_solver_scheme.type, Ocean > Timestepping Framework > Barotropic Solver Scheme > Type, property
cmip6.ocean.timestepping_framework.barotropic_momentum_scheme.barotropic_momentum, Ocean > Timestepping Framework > Barotropic Momentum Scheme > Barotropic Momentum, property
, , 
cmip6.ocean.advection.momentum.type, Ocean > Advection > Momentum > Type, property
cmip6.ocean.advection.momentum.scheme_name, Ocean > Advection > Momentum > Scheme Name, property
cmip6.ocean.advection.momentum.ALE, Ocean > Advection > Momentum > ALE, property
cmip6.ocean.advection.lateral_tracers.type, Ocean > Advection > Lateral Tracers > Type, property
cmip6.ocean.advection.lateral_tracers.flux_limiter, Ocean > Advection > Lateral Tracers > Flux Limiter, property
cmip6.ocean.advection.lateral_tracers.passive_tracers, Ocean > Advection > Lateral Tracers > Passive Tracers, property
cmip6.ocean.advection.lateral_tracers.passive_tracers_advection, Ocean > Advection > Lateral Tracers > Passive Tracers Advection, property
cmip6.ocean.advection.vertical_tracers.type, Ocean > Advection > Vertical Tracers > Type, property
cmip6.ocean.advection.vertical_tracers.flux_limiter, Ocean > Advection > Vertical Tracers > Flux Limiter, property
, , 
cmip6.ocean.lateral_physics.scheme, Ocean > Lateral Physics > Scheme, property
cmip6.ocean.lateral_physics.momentum.operator.direction, Ocean > Lateral Physics > Momentum > Operator > Direction, property
cmip6.ocean.lateral_physics.momentum.operator.order, Ocean > Lateral Physics > Momentum > Operator > Order, property
cmip6.ocean.lateral_physics.momentum.operator.discretisation, Ocean > Lateral Physics > Momentum > Operator > Discretisation, property
cmip6.ocean.lateral_physics.momentum.eddy_viscosity_coeff.type, Ocean > Lateral Physics > Momentum > Eddy Viscosity Coeff > Type, property
cmip6.ocean.lateral_physics.momentum.eddy_viscosity_coeff.constant_coefficient, Ocean > Lateral Physics > Momentum > Eddy Viscosity Coeff > Constant Coefficient, property
cmip6.ocean.lateral_physics.momentum.eddy_viscosity_coeff.variable_coefficient, Ocean > Lateral Physics > Momentum > Eddy Viscosity Coeff > Variable Coefficient, property
cmip6.ocean.lateral_physics.momentum.eddy_viscosity_coeff.coeff_background, Ocean > Lateral Physics > Momentum > Eddy Viscosity Coeff > Coeff Background, property
cmip6.ocean.lateral_physics.momentum.eddy_viscosity_coeff.coeff_backscatter, Ocean > Lateral Physics > Momentum > Eddy Viscosity Coeff > Coeff Backscatter, property
cmip6.ocean.lateral_physics.tracers.mesoscale_closure, Ocean > Lateral Physics > Tracers > Mesoscale Closure, property
cmip6.ocean.lateral_physics.tracers.submesoscale_mixing, Ocean > Lateral Physics > Tracers > Submesoscale Mixing, property
cmip6.ocean.lateral_physics.tracers.operator.direction, Ocean > Lateral Physics > Tracers > Operator > Direction, property
cmip6.ocean.lateral_physics.tracers.operator.order, Ocean > Lateral Physics > Tracers > Operator > Order, property
cmip6.ocean.lateral_physics.tracers.operator.discretisation, Ocean > Lateral Physics > Tracers > Operator > Discretisation, property
cmip6.ocean.lateral_physics.tracers.eddy_viscosity_coeff.type, Ocean > Lateral Physics > Tracers > Eddy Viscosity Coeff > Type, property
cmip6.ocean.lateral_physics.tracers.eddy_viscosity_coeff.constant_coefficient, Ocean > Lateral Physics > Tracers > Eddy Viscosity Coeff > Constant Coefficient, property
cmip6.ocean.lateral_physics.tracers.eddy_viscosity_coeff.variable_coefficient, Ocean > Lateral Physics > Tracers > Eddy Viscosity Coeff > Variable Coefficient, property
cmip6.ocean.lateral_physics.tracers.eddy_viscosity_coeff.coeff_background, Ocean > Lateral Physics > Tracers > Eddy Viscosity Coeff > Coeff Background, property
cmip6.ocean.lateral_physics.tracers.eddy_viscosity_coeff.coeff_backscatter, Ocean > Lateral Physics > Tracers > Eddy Viscosity Coeff > Coeff Backscatter, property
cmip6.ocean.lateral_physics.tracers.eddy_induced_velocity.type, Ocean > Lateral Physics > Tracers > Eddy Induced Velocity > Type, property
cmip6.ocean.lateral_physics.tracers.eddy_induced_velocity.constant_val, Ocean > Lateral Physics > Tracers > Eddy Induced Velocity > Constant Val, property
cmip6.ocean.lateral_physics.tracers.eddy_induced_velocity.flux_type, Ocean > Lateral Physics > Tracers > Eddy Induced Velocity > Flux Type, property
cmip6.ocean.lateral_physics.tracers.eddy_induced_velocity.added_diffusivity, Ocean > Lateral Physics > Tracers > Eddy Induced Velocity > Added Diffusivity, property
, , 
cmip6.ocean.vertical_physics.boundary_layer_mixing.details.langmuir_cells_mixing, Ocean > Vertical Physics > Boundary Layer Mixing > Details > Langmuir Cells Mixing, property
cmip6.ocean.vertical_physics.boundary_layer_mixing.tracers.type, Ocean > Vertical Physics > Boundary Layer Mixing > Tracers > Type, property
cmip6.ocean.vertical_physics.boundary_layer_mixing.tracers.closure_order, Ocean > Vertical Physics > Boundary Layer Mixing > Tracers > Closure Order, property
cmip6.ocean.vertical_physics.boundary_layer_mixing.tracers.constant, Ocean > Vertical Physics > Boundary Layer Mixing > Tracers > Constant, property
cmip6.ocean.vertical_physics.boundary_layer_mixing.tracers.background, Ocean > Vertical Physics > Boundary Layer Mixing > Tracers > Background, property
cmip6.ocean.vertical_physics.boundary_layer_mixing.momentum.type, Ocean > Vertical Physics > Boundary Layer Mixing > Momentum > Type, property
cmip6.ocean.vertical_physics.boundary_layer_mixing.momentum.closure_order, Ocean > Vertical Physics > Boundary Layer Mixing > Momentum > Closure Order, property
cmip6.ocean.vertical_physics.boundary_layer_mixing.momentum.constant, Ocean > Vertical Physics > Boundary Layer Mixing > Momentum > Constant, property
cmip6.ocean.vertical_physics.boundary_layer_mixing.momentum.background, Ocean > Vertical Physics > Boundary Layer Mixing > Momentum > Background, property
cmip6.ocean.vertical_physics.interior_mixing.details.convection_type, Ocean > Vertical Physics > Interior Mixing > Details > Convection Type, property
cmip6.ocean.vertical_physics.interior_mixing.details.tide_induced_mixing, Ocean > Vertical Physics > Interior Mixing > Details > Tide Induced Mixing, property
cmip6.ocean.vertical_physics.interior_mixing.details.double_diffusion, Ocean > Vertical Physics > Interior Mixing > Details > Double Diffusion, property
cmip6.ocean.vertical_physics.interior_mixing.details.shear_mixing, Ocean > Vertical Physics > Interior Mixing > Details > Shear Mixing, property
cmip6.ocean.vertical_physics.interior_mixing.tracers.type, Ocean > Vertical Physics > Interior Mixing > Tracers > Type, property
cmip6.ocean.vertical_physics.interior_mixing.tracers.constant, Ocean > Vertical Physics > Interior Mixing > Tracers > Constant, property
cmip6.ocean.vertical_physics.interior_mixing.tracers.profile, Ocean > Vertical Physics > Interior Mixing > Tracers > Profile, property
cmip6.ocean.vertical_physics.interior_mixing.tracers.background, Ocean > Vertical Physics > Interior Mixing > Tracers > Background, property
cmip6.ocean.vertical_physics.interior_mixing.momentum.type, Ocean > Vertical Physics > Interior Mixing > Momentum > Type, property
cmip6.ocean.vertical_physics.interior_mixing.momentum.constant, Ocean > Vertical Physics > Interior Mixing > Momentum > Constant, property
cmip6.ocean.vertical_physics.interior_mixing.momentum.profile, Ocean > Vertical Physics > Interior Mixing > Momentum > Profile, property
cmip6.ocean.vertical_physics.interior_mixing.momentum.background, Ocean > Vertical Physics > Interior Mixing > Momentum > Background, property
, , 
cmip6.ocean.uplow_boundaries.free_surface.scheme, Ocean > Uplow Boundaries > Free Surface > Scheme, property
cmip6.ocean.uplow_boundaries.free_surface.embeded_seaice, Ocean > Uplow Boundaries > Free Surface > Embeded Seaice, property
cmip6.ocean.uplow_boundaries.bottom_boundary_layer.type_of_bbl, Ocean > Uplow Boundaries > Bottom Boundary Layer > Type Of Bbl, property
cmip6.ocean.uplow_boundaries.bottom_boundary_layer.lateral_mixing_coef, Ocean > Uplow Boundaries > Bottom Boundary Layer > Lateral Mixing Coef, property
cmip6.ocean.uplow_boundaries.bottom_boundary_layer.sill_overflow, Ocean > Uplow Boundaries > Bottom Boundary Layer > Sill Overflow, property
, , 
cmip6.ocean.boundary_forcing.surface_pressure, Ocean > Boundary Forcing > Surface Pressure, property
cmip6.ocean.boundary_forcing.momentum_flux_correction, Ocean > Boundary Forcing > Momentum Flux Correction, property
cmip6.ocean.boundary_forcing.tracers_flux_correction, Ocean > Boundary Forcing > Tracers Flux Correction, property
cmip6.ocean.boundary_forcing.wave_effects, Ocean > Boundary Forcing > Wave Effects, property
cmip6.ocean.boundary_forcing.river_runoff_budget, Ocean > Boundary Forcing > River Runoff Budget, property
cmip6.ocean.boundary_forcing.geothermal_heating, Ocean > Boundary Forcing > Geothermal Heating, property
cmip6.ocean.boundary_forcing.momentum.bottom_friction.type, Ocean > Boundary Forcing > Momentum > Bottom Friction > Type, property
cmip6.ocean.boundary_forcing.momentum.lateral_friction.type, Ocean > Boundary Forcing > Momentum > Lateral Friction > Type, property
cmip6.ocean.boundary_forcing.tracers.sunlight_penetration.scheme, Ocean > Boundary Forcing > Tracers > Sunlight Penetration > Scheme, property
cmip6.ocean.boundary_forcing.tracers.sunlight_penetration.ocean_colour, Ocean > Boundary Forcing > Tracers > Sunlight Penetration > Ocean Colour, property
cmip6.ocean.boundary_forcing.tracers.sunlight_penetration.extinction_depth, Ocean > Boundary Forcing > Tracers > Sunlight Penetration > Extinction Depth, property
cmip6.ocean.boundary_forcing.tracers.fresh_water_forcing.from_atmopshere, Ocean > Boundary Forcing > Tracers > Fresh Water Forcing > From Atmopshere, property
cmip6.ocean.boundary_forcing.tracers.fresh_water_forcing.from_sea_ice, Ocean > Boundary Forcing > Tracers > Fresh Water Forcing > From Sea Ice, property
cmip6.ocean.boundary_forcing.tracers.fresh_water_forcing.forced_mode_restoring, Ocean > Boundary Forcing > Tracers > Fresh Water Forcing > Forced Mode Restoring, property
, , 
