cmip6-id, cmip6-label, cmip6-type
cmip6.atmoschem.grid.matches_atmosphere_grid, Atmoschem > Grid > Matches Atmosphere Grid, property
cmip6.atmoschem.grid.resolution.overview, Atmoschem > Grid > Resolution > Overview, property
cmip6.atmoschem.grid.resolution.name, Atmoschem > Grid > Resolution > Name, property
cmip6.atmoschem.grid.resolution.canonical_horizontal_resolution, Atmoschem > Grid > Resolution > Canonical Horizontal Resolution, property
cmip6.atmoschem.grid.resolution.number_of_horizontal_gridpoints, Atmoschem > Grid > Resolution > Number Of Horizontal Gridpoints, property
cmip6.atmoschem.grid.resolution.number_of_vertical_levels, Atmoschem > Grid > Resolution > Number Of Vertical Levels, property
cmip6.atmoschem.grid.resolution.is_adaptive_grid, Atmoschem > Grid > Resolution > Is Adaptive Grid, property
, , 
cmip6.atmoschem.transport.name, Atmoschem > Transport > Name, property
cmip6.atmoschem.transport.overview, Atmoschem > Transport > Overview, property
cmip6.atmoschem.transport.use_atmospheric_transport, Atmoschem > Transport > Use Atmospheric Transport, property
cmip6.atmoschem.transport.transport_details, Atmoschem > Transport > Transport Details, property
, , 
cmip6.atmoschem.emissions_concentrations.name, Atmoschem > Emissions Concentrations > Name, property
cmip6.atmoschem.emissions_concentrations.overview, Atmoschem > Emissions Concentrations > Overview, property
cmip6.atmoschem.emissions_concentrations.surface_emissions.overview, Atmoschem > Emissions Concentrations > Surface Emissions > Overview, property
cmip6.atmoschem.emissions_concentrations.surface_emissions.sources, Atmoschem > Emissions Concentrations > Surface Emissions > Sources, property
cmip6.atmoschem.emissions_concentrations.surface_emissions.method, Atmoschem > Emissions Concentrations > Surface Emissions > Method, property
cmip6.atmoschem.emissions_concentrations.surface_emissions.prescribed_climatology_emitted_species, Atmoschem > Emissions Concentrations > Surface Emissions > Prescribed Climatology Emitted Species, property
cmip6.atmoschem.emissions_concentrations.surface_emissions.prescribed_spatially_uniform_emitted_species, Atmoschem > Emissions Concentrations > Surface Emissions > Prescribed Spatially Uniform Emitted Species, property
cmip6.atmoschem.emissions_concentrations.surface_emissions.interactive_emitted_species, Atmoschem > Emissions Concentrations > Surface Emissions > Interactive Emitted Species, property
cmip6.atmoschem.emissions_concentrations.surface_emissions.other_emitted_species, Atmoschem > Emissions Concentrations > Surface Emissions > Other Emitted Species, property
cmip6.atmoschem.emissions_concentrations.atmospheric_emissions.overview, Atmoschem > Emissions Concentrations > Atmospheric Emissions > Overview, property
cmip6.atmoschem.emissions_concentrations.atmospheric_emissions.sources, Atmoschem > Emissions Concentrations > Atmospheric Emissions > Sources, property
cmip6.atmoschem.emissions_concentrations.atmospheric_emissions.method, Atmoschem > Emissions Concentrations > Atmospheric Emissions > Method, property
cmip6.atmoschem.emissions_concentrations.atmospheric_emissions.prescribed_climatology_emitted_species, Atmoschem > Emissions Concentrations > Atmospheric Emissions > Prescribed Climatology Emitted Species, property
cmip6.atmoschem.emissions_concentrations.atmospheric_emissions.prescribed_spatially_uniform_emitted_species, Atmoschem > Emissions Concentrations > Atmospheric Emissions > Prescribed Spatially Uniform Emitted Species, property
cmip6.atmoschem.emissions_concentrations.atmospheric_emissions.interactive_emitted_species, Atmoschem > Emissions Concentrations > Atmospheric Emissions > Interactive Emitted Species, property
cmip6.atmoschem.emissions_concentrations.atmospheric_emissions.other_emitted_species, Atmoschem > Emissions Concentrations > Atmospheric Emissions > Other Emitted Species, property
cmip6.atmoschem.emissions_concentrations.concentrations.overview, Atmoschem > Emissions Concentrations > Concentrations > Overview, property
cmip6.atmoschem.emissions_concentrations.concentrations.prescribed_lower_boundary, Atmoschem > Emissions Concentrations > Concentrations > Prescribed Lower Boundary, property
cmip6.atmoschem.emissions_concentrations.concentrations.prescribed_upper_boundary, Atmoschem > Emissions Concentrations > Concentrations > Prescribed Upper Boundary, property
, , 
cmip6.atmoschem.gas_phase_chemistry.name, Atmoschem > Gas Phase Chemistry > Name, property
cmip6.atmoschem.gas_phase_chemistry.overview, Atmoschem > Gas Phase Chemistry > Overview, property
cmip6.atmoschem.gas_phase_chemistry.species, Atmoschem > Gas Phase Chemistry > Species, property
cmip6.atmoschem.gas_phase_chemistry.number_of_bimolecular_reactions, Atmoschem > Gas Phase Chemistry > Number Of Bimolecular Reactions, property
cmip6.atmoschem.gas_phase_chemistry.number_of_termolecular_reactions, Atmoschem > Gas Phase Chemistry > Number Of Termolecular Reactions, property
cmip6.atmoschem.gas_phase_chemistry.number_of_tropospheric_heterogenous_reactions, Atmoschem > Gas Phase Chemistry > Number Of Tropospheric Heterogenous Reactions, property
cmip6.atmoschem.gas_phase_chemistry.number_of_stratospheric_heterogenous_reactions, Atmoschem > Gas Phase Chemistry > Number Of Stratospheric Heterogenous Reactions, property
cmip6.atmoschem.gas_phase_chemistry.number_of_advected_species, Atmoschem > Gas Phase Chemistry > Number Of Advected Species, property
cmip6.atmoschem.gas_phase_chemistry.number_of_steady_state_species, Atmoschem > Gas Phase Chemistry > Number Of Steady State Species, property
cmip6.atmoschem.gas_phase_chemistry.interactive_dry_deposition, Atmoschem > Gas Phase Chemistry > Interactive Dry Deposition, property
cmip6.atmoschem.gas_phase_chemistry.wet_deposition, Atmoschem > Gas Phase Chemistry > Wet Deposition, property
cmip6.atmoschem.gas_phase_chemistry.wet_oxidation, Atmoschem > Gas Phase Chemistry > Wet Oxidation, property
, , 
cmip6.atmoschem.stratospheric_heterogeneous_chemistry.name, Atmoschem > Stratospheric Heterogeneous Chemistry > Name, property
cmip6.atmoschem.stratospheric_heterogeneous_chemistry.overview, Atmoschem > Stratospheric Heterogeneous Chemistry > Overview, property
cmip6.atmoschem.stratospheric_heterogeneous_chemistry.gas_phase_species, Atmoschem > Stratospheric Heterogeneous Chemistry > Gas Phase Species, property
cmip6.atmoschem.stratospheric_heterogeneous_chemistry.aerosol_species, Atmoschem > Stratospheric Heterogeneous Chemistry > Aerosol Species, property
cmip6.atmoschem.stratospheric_heterogeneous_chemistry.number_of_steady_state_species, Atmoschem > Stratospheric Heterogeneous Chemistry > Number Of Steady State Species, property
cmip6.atmoschem.stratospheric_heterogeneous_chemistry.sedimentation, Atmoschem > Stratospheric Heterogeneous Chemistry > Sedimentation, property
cmip6.atmoschem.stratospheric_heterogeneous_chemistry.coagulation, Atmoschem > Stratospheric Heterogeneous Chemistry > Coagulation, property
, , 
cmip6.atmoschem.tropospheric_heterogeneous_chemistry.name, Atmoschem > Tropospheric Heterogeneous Chemistry > Name, property
cmip6.atmoschem.tropospheric_heterogeneous_chemistry.overview, Atmoschem > Tropospheric Heterogeneous Chemistry > Overview, property
cmip6.atmoschem.tropospheric_heterogeneous_chemistry.gas_phase_species, Atmoschem > Tropospheric Heterogeneous Chemistry > Gas Phase Species, property
cmip6.atmoschem.tropospheric_heterogeneous_chemistry.aerosol_species, Atmoschem > Tropospheric Heterogeneous Chemistry > Aerosol Species, property
cmip6.atmoschem.tropospheric_heterogeneous_chemistry.number_of_steady_state_species, Atmoschem > Tropospheric Heterogeneous Chemistry > Number Of Steady State Species, property
cmip6.atmoschem.tropospheric_heterogeneous_chemistry.interactive_dry_deposition, Atmoschem > Tropospheric Heterogeneous Chemistry > Interactive Dry Deposition, property
cmip6.atmoschem.tropospheric_heterogeneous_chemistry.coagulation, Atmoschem > Tropospheric Heterogeneous Chemistry > Coagulation, property
, , 
cmip6.atmoschem.photo_chemistry.name, Atmoschem > Photo Chemistry > Name, property
cmip6.atmoschem.photo_chemistry.overview, Atmoschem > Photo Chemistry > Overview, property
cmip6.atmoschem.photo_chemistry.number_of_reactions, Atmoschem > Photo Chemistry > Number Of Reactions, property
cmip6.atmoschem.photo_chemistry.photolysis.overview, Atmoschem > Photo Chemistry > Photolysis > Overview, property
cmip6.atmoschem.photo_chemistry.photolysis.method, Atmoschem > Photo Chemistry > Photolysis > Method, property
cmip6.atmoschem.photo_chemistry.photolysis.environmental_conditions, Atmoschem > Photo Chemistry > Photolysis > Environmental Conditions, property
, , 
